,Befolkning,Alder,Alternativ,År,Pas rate,Pasienter på somatisk
4950,789808,10-19 år,Høy innvandring (MMH),2097,0.25080832122654634,198090.41857129612
4951,1810208,20-39 år,Høy innvandring (MMH),2097,0.31545352087433354,571036.4871148856
4952,1855232,40-59 år,Høy innvandring (MMH),2097,0.3517648628440711,652605.4300239317
4953,854737,60-69 år,Høy innvandring (MMH),2097,0.4600095954156727,393187.22155680583
4954,760398,70-79 år,Høy innvandring (MMH),2097,0.5801394703743905,441136.8929937458
4955,1105253,80 år eller eldre,Høy innvandring (MMH),2097,0.686782386503144,759068.2930297594
4956,783860,0-9 år,Høy innvandring (MMH),2098,0.3156671442232106,247438.84767080587
4957,792362,10-19 år,Høy innvandring (MMH),2098,0.25080832122654634,198730.98302370872
4958,1820212,20-39 år,Høy innvandring (MMH),2098,0.31545352087433354,574192.2841377124
4959,1860062,40-59 år,Høy innvandring (MMH),2098,0.3517648628440711,654304.4543114686
4960,862160,60-69 år,Høy innvandring (MMH),2098,0.4600095954156727,396601.8727835764
4961,764596,70-79 år,Høy innvandring (MMH),2098,0.5801394703743905,443572.3184903775
4962,1110327,80 år eller eldre,Høy innvandring (MMH),2098,0.686782386503144,762553.0268588765
4963,788852,0-9 år,Høy innvandring (MMH),2099,0.3156671442232106,249014.65805476814
4964,795227,10-19 år,Høy innvandring (MMH),2099,0.25080832122654634,199449.54886402277
4965,1829846,20-39 år,Høy innvandring (MMH),2099,0.31545352087433354,577231.3633578158
4966,1865245,40-59 år,Høy innvandring (MMH),2099,0.3517648628440711,656127.6515955894
4967,869133,60-69 år,Høy innvandring (MMH),2099,0.4600095954156727,399809.5196924099
4968,770550,70-79 år,Høy innvandring (MMH),2099,0.5801394703743905,447026.4688969866
4969,1114329,80 år eller eldre,Høy innvandring (MMH),2099,0.686782386503144,765301.529969662
4970,793852,0-9 år,Høy innvandring (MMH),2100,0.3156671442232106,250592.9937758842
4971,798419,10-19 år,Høy innvandring (MMH),2100,0.25080832122654634,200250.1290253779
4972,1839100,20-39 år,Høy innvandring (MMH),2100,0.31545352087433354,580150.5702399868
4973,1870828,40-59 år,Høy innvandring (MMH),2100,0.3517648628440711,658091.5548248478
4974,875806,60-69 år,Høy innvandring (MMH),2100,0.4600095954156727,402879.16372261866
4975,777154,70-79 år,Høy innvandring (MMH),2100,0.5801394703743905,450857.70995933906
4976,1118168,80 år eller eldre,Høy innvandring (MMH),2100,0.686782386503144,767938.0875514476
4977,587714,0-9 år,Sterk aldring (LHL),2022,0.3156671442232106,185522.0
4978,647020,10-19 år,Sterk aldring (LHL),2022,0.25080832122654634,162278.0
4979,1450705,20-39 år,Sterk aldring (LHL),2022,0.31545352087433354,457630.00000000006
4980,1439092,40-59 år,Sterk aldring (LHL),2022,0.3517648628440711,506221.99999999994
4981,596118,60-69 år,Sterk aldring (LHL),2022,0.4600095954156727,274220.0
4982,464328,70-79 år,Sterk aldring (LHL),2022,0.5801394703743905,269375.0
4983,240293,80 år eller eldre,Sterk aldring (LHL),2022,0.686782386503144,165029.0
4984,574367,0-9 år,Sterk aldring (LHL),2023,0.3156671442232106,181308.79062605283
4985,651547,10-19 år,Sterk aldring (LHL),2023,0.25080832122654634,163413.40927019258
4986,1457263,20-39 år,Sterk aldring (LHL),2023,0.31545352087433354,459698.7441898939
4987,1444788,40-59 år,Sterk aldring (LHL),2023,0.3517648628440711,508225.6526587598
4988,602453,60-69 år,Sterk aldring (LHL),2023,0.4600095954156727,277134.1607869583
4989,476609,70-79 år,Sterk aldring (LHL),2023,0.5801394703743905,276499.69283566787
4990,248707,80 år eller eldre,Sterk aldring (LHL),2023,0.686782386503144,170807.58700003746
4991,561033,0-9 år,Sterk aldring (LHL),2024,0.3156671442232106,177099.68492498054
4992,650714,10-19 år,Sterk aldring (LHL),2024,0.25080832122654634,163204.4859386109
4993,1455275,20-39 år,Sterk aldring (LHL),2024,0.31545352087433354,459071.62259039574
4994,1446523,40-59 år,Sterk aldring (LHL),2024,0.3517648628440711,508835.9646957943
4995,609520,60-69 år,Sterk aldring (LHL),2024,0.4600095954156727,280385.04859776085
4996,486883,70-79 år,Sterk aldring (LHL),2024,0.5801394703743905,282460.0457542944
4997,259820,80 år eller eldre,Sterk aldring (LHL),2024,0.686782386503144,178439.79966124689
4998,547991,0-9 år,Sterk aldring (LHL),2025,0.3156671442232106,172982.7540300214
4999,648956,10-19 år,Sterk aldring (LHL),2025,0.25080832122654634,162763.5649098946
5000,1452837,20-39 år,Sterk aldring (LHL),2025,0.31545352087433354,458302.54690650414
5001,1445782,40-59 år,Sterk aldring (LHL),2025,0.3517648628440711,508575.3069324268
5002,618811,60-69 år,Sterk aldring (LHL),2025,0.4600095954156727,284658.99774876784
5003,493358,70-79 år,Sterk aldring (LHL),2025,0.5801394703743905,286216.44882496854
5004,275206,80 år eller eldre,Sterk aldring (LHL),2025,0.686782386503144,189006.63345998427
5005,535199,0-9 år,Sterk aldring (LHL),2026,0.3156671442232106,168944.7399211181
5006,646808,10-19 år,Sterk aldring (LHL),2026,0.25080832122654634,162224.8286359
5007,1449745,20-39 år,Sterk aldring (LHL),2026,0.31545352087433354,457327.16461996065
5008,1444973,40-59 år,Sterk aldring (LHL),2026,0.3517648628440711,508290.72915838595
5009,628241,60-69 år,Sterk aldring (LHL),2026,0.4600095954156727,288996.8882335376
5010,499437,70-79 år,Sterk aldring (LHL),2026,0.5801394703743905,289743.1166653745
5011,291829,80 år eller eldre,Sterk aldring (LHL),2026,0.686782386503144,200423.01707082603
5012,522412,0-9 år,Sterk aldring (LHL),2027,0.3156671442232106,164908.3041479359
5013,642748,10-19 år,Sterk aldring (LHL),2027,0.25080832122654634,161206.5468517202
5014,1447091,20-39 år,Sterk aldring (LHL),2027,0.31545352087433354,456489.9509755602
5015,1444326,40-59 år,Sterk aldring (LHL),2027,0.3517648628440711,508063.13729212584
5016,637393,60-69 år,Sterk aldring (LHL),2027,0.4600095954156727,293206.8960507819
5017,501900,70-79 år,Sterk aldring (LHL),2027,0.5801394703743905,291172.0001809066
5018,313114,80 år eller eldre,Sterk aldring (LHL),2027,0.686782386503144,215041.18016754545
5019,512021,0-9 år,Sterk aldring (LHL),2028,0.3156671442232106,161628.20685231252
5020,636370,10-19 år,Sterk aldring (LHL),2028,0.25080832122654634,159606.8913789373
5021,1443751,20-39 år,Sterk aldring (LHL),2028,0.31545352087433354,455436.3362158399
5022,1443841,40-59 år,Sterk aldring (LHL),2028,0.3517648628440711,507892.53133364645
5023,647675,60-69 år,Sterk aldring (LHL),2028,0.4600095954156727,297936.71471084584
5024,505372,70-79 år,Sterk aldring (LHL),2028,0.5801394703743905,293186.24442204647
5025,332322,80 år eller eldre,Sterk aldring (LHL),2028,0.686782386503144,228232.89624749785
5026,503096,0-9 år,Sterk aldring (LHL),2029,0.3156671442232106,158810.87759012036
5027,626532,10-19 år,Sterk aldring (LHL),2029,0.25080832122654634,157139.43911471052
5028,1439424,20-39 år,Sterk aldring (LHL),2029,0.31545352087433354,454071.3688310167
5029,1444364,40-59 år,Sterk aldring (LHL),2029,0.3517648628440711,508076.5043569139
5030,658656,60-69 år,Sterk aldring (LHL),2029,0.4600095954156727,302988.0800781053
5031,511158,70-79 år,Sterk aldring (LHL),2029,0.5801394703743905,296542.9313976327
5032,349924,80 år eller eldre,Sterk aldring (LHL),2029,0.686782386503144,240321.63981472616
5033,494474,0-9 år,Sterk aldring (LHL),2030,0.3156671442232106,156089.19547262785
5034,615277,10-19 år,Sterk aldring (LHL),2030,0.25080832122654634,154316.59145930575
5035,1435178,20-39 år,Sterk aldring (LHL),2030,0.31545352087433354,452731.95318138425
5036,1444936,40-59 år,Sterk aldring (LHL),2030,0.3517648628440711,508277.7138584607
5037,669818,60-69 år,Sterk aldring (LHL),2030,0.4600095954156727,308122.7071821351
5038,518108,70-79 år,Sterk aldring (LHL),2030,0.5801394703743905,300574.9007167347
5039,366300,80 år eller eldre,Sterk aldring (LHL),2030,0.686782386503144,251568.38817610167
5040,487205,0-9 år,Sterk aldring (LHL),2031,0.3156671442232106,153794.61100126934
5041,603506,10-19 år,Sterk aldring (LHL),2031,0.25080832122654634,151364.32671014807
5042,1428689,20-39 år,Sterk aldring (LHL),2031,0.31545352087433354,450684.9752844307
5043,1448180,40-59 år,Sterk aldring (LHL),2031,0.3517648628440711,509418.8390735269
5044,679530,60-69 år,Sterk aldring (LHL),2031,0.4600095954156727,312590.3203728121
5045,525078,70-79 år,Sterk aldring (LHL),2031,0.5801394703743905,304618.47282524424
5046,381964,80 år eller eldre,Sterk aldring (LHL),2031,0.686782386503144,262326.14747828693
5047,476630,0-9 år,Sterk aldring (LHL),2032,0.3156671442232106,150456.4309511089
5048,596561,10-19 år,Sterk aldring (LHL),2032,0.25080832122654634,149622.4629192297
5049,1421268,20-39 år,Sterk aldring (LHL),2032,0.31545352087433354,448343.99470602226
5050,1449709,40-59 år,Sterk aldring (LHL),2032,0.3517648628440711,509956.68754881545
5051,689398,60-69 år,Sterk aldring (LHL),2032,0.4600095954156727,317129.6950603739
5052,533472,70-79 år,Sterk aldring (LHL),2032,0.5801394703743905,309488.16353956686
5053,396115,80 år eller eldre,Sterk aldring (LHL),2032,0.686782386503144,272044.8050296929
5054,474323,0-9 år,Sterk aldring (LHL),2033,0.3156671442232106,149728.18684938594
5055,581759,10-19 år,Sterk aldring (LHL),2033,0.25080832122654634,145909.99814843436
5056,1414283,20-39 år,Sterk aldring (LHL),2033,0.31545352087433354,446140.55186271504
5057,1450351,40-59 år,Sterk aldring (LHL),2033,0.3517648628440711,510182.5205907614
5058,698310,60-69 år,Sterk aldring (LHL),2033,0.4600095954156727,321229.3005747184
5059,540684,70-79 år,Sterk aldring (LHL),2033,0.5801394703743905,313672.12939990696
5060,411584,80 år eller eldre,Sterk aldring (LHL),2033,0.686782386503144,282668.64176651003
5061,471573,0-9 år,Sterk aldring (LHL),2034,0.3156671442232106,148860.1022027721
5062,569096,10-19 år,Sterk aldring (LHL),2034,0.25080832122654634,142734.0123767426
5063,1406614,20-39 år,Sterk aldring (LHL),2034,0.31545352087433354,443721.3388111298
5064,1452185,40-59 år,Sterk aldring (LHL),2034,0.3517648628440711,510827.6573492174
5065,703371,60-69 år,Sterk aldring (LHL),2034,0.4600095954156727,323557.40913711715
5066,548756,70-79 år,Sterk aldring (LHL),2034,0.5801394703743905,318355.01520476904
5067,426904,80 år eller eldre,Sterk aldring (LHL),2034,0.686782386503144,293190.1479277382
5068,468675,0-9 år,Sterk aldring (LHL),2035,0.3156671442232106,147945.29881881323
5069,556790,10-19 år,Sterk aldring (LHL),2035,0.25080832122654634,139647.56517572873
5070,1399008,20-39 år,Sterk aldring (LHL),2035,0.31545352087433354,441321.99933135964
5071,1453702,40-59 år,Sterk aldring (LHL),2035,0.3517648628440711,511361.2846461519
5072,705680,60-69 år,Sterk aldring (LHL),2035,0.4600095954156727,324619.5712929319
5073,558870,70-79 år,Sterk aldring (LHL),2035,0.5801394703743905,324222.54580813565
5074,441968,80 år eller eldre,Sterk aldring (LHL),2035,0.686782386503144,303535.83779802156
5075,465916,0-9 år,Sterk aldring (LHL),2036,0.3156671442232106,147074.37316790142
5076,544732,10-19 år,Sterk aldring (LHL),2036,0.25080832122654634,136623.31843837904
5077,1390795,20-39 år,Sterk aldring (LHL),2036,0.31545352087433354,438731.17956441874
5078,1458081,40-59 år,Sterk aldring (LHL),2036,0.3517648628440711,512901.662980546
5079,704084,60-69 år,Sterk aldring (LHL),2036,0.4600095954156727,323885.3959786485
5080,569089,70-79 år,Sterk aldring (LHL),2036,0.5801394703743905,330150.9910558915
5081,457141,80 år eller eldre,Sterk aldring (LHL),2036,0.686782386503144,313956.38694843376
5082,463323,0-9 år,Sterk aldring (LHL),2037,0.3156671442232106,146255.8482629306
5083,532657,10-19 år,Sterk aldring (LHL),2037,0.25080832122654634,133594.80795956848
5084,1382024,20-39 år,Sterk aldring (LHL),2037,0.31545352087433354,435964.3367328299
5085,1464649,40-59 år,Sterk aldring (LHL),2037,0.3517648628440711,515212.0545997059
5086,699538,60-69 år,Sterk aldring (LHL),2037,0.4600095954156727,321794.19235788885
5087,579133,70-79 år,Sterk aldring (LHL),2037,0.5801394703743905,335977.9118963319
5088,472863,80 år eller eldre,Sterk aldring (LHL),2037,0.686782386503144,324753.9796290362
5089,460922,0-9 år,Sterk aldring (LHL),2038,0.3156671442232106,145497.9314496507
5090,522904,10-19 år,Sterk aldring (LHL),2038,0.25080832122654634,131148.674402646
5091,1372204,20-39 år,Sterk aldring (LHL),2038,0.31545352087433354,432866.58315784397
5092,1471083,40-59 år,Sterk aldring (LHL),2038,0.3517648628440711,517475.30972724466
5093,693039,60-69 år,Sterk aldring (LHL),2038,0.4600095954156727,318804.5899972824
5094,590076,70-79 år,Sterk aldring (LHL),2038,0.5801394703743905,342326.37812063884
5095,487143,80 år eller eldre,Sterk aldring (LHL),2038,0.686782386503144,334561.2321083011
5096,458750,0-9 år,Sterk aldring (LHL),2039,0.3156671442232106,144812.30241239787
5097,514511,10-19 år,Sterk aldring (LHL),2039,0.25080832122654634,129043.64016259159
5098,1362251,20-39 år,Sterk aldring (LHL),2039,0.31545352087433354,429726.8742645817
5099,1474301,40-59 år,Sterk aldring (LHL),2039,0.3517648628440711,518607.28905587684
5100,686362,60-69 år,Sterk aldring (LHL),2039,0.4600095954156727,315733.105928692
5101,601723,70-79 år,Sterk aldring (LHL),2039,0.5801394703743905,349083.2625320894
5102,501860,80 år eller eldre,Sterk aldring (LHL),2039,0.686782386503144,344668.6084904679
5103,456817,0-9 år,Sterk aldring (LHL),2040,0.3156671442232106,144202.1178226144
5104,506358,10-19 år,Sterk aldring (LHL),2040,0.25080832122654634,126998.79991963155
5105,1351169,20-39 år,Sterk aldring (LHL),2040,0.31545352087433354,426231.0183462524
5106,1477638,40-59 år,Sterk aldring (LHL),2040,0.3517648628440711,519781.12840318755
5107,679402,60-69 år,Sterk aldring (LHL),2040,0.4600095954156727,312531.43914459884
5108,613500,70-79 år,Sterk aldring (LHL),2040,0.5801394703743905,355915.5650746886
5109,516207,80 år eller eldre,Sterk aldring (LHL),2040,0.686782386503144,354521.87538962846
5110,455010,0-9 år,Sterk aldring (LHL),2041,0.3156671442232106,143631.70729300307
5111,499459,10-19 år,Sterk aldring (LHL),2041,0.25080832122654634,125268.47331148961
5112,1338701,20-39 år,Sterk aldring (LHL),2041,0.31545352087433354,422297.9438479912
5113,1479836,40-59 år,Sterk aldring (LHL),2041,0.3517648628440711,520554.3075717188
5114,674901,60-69 år,Sterk aldring (LHL),2041,0.4600095954156727,310460.93595563294
5115,623764,70-79 år,Sterk aldring (LHL),2041,0.5801394703743905,361870.11659861135
5116,529812,80 år eller eldre,Sterk aldring (LHL),2041,0.686782386503144,363865.54975800373
5117,453256,0-9 år,Sterk aldring (LHL),2042,0.3156671442232106,143078.02712203556
5118,489267,10-19 år,Sterk aldring (LHL),2042,0.25080832122654634,122712.23490154865
5119,1331801,20-39 år,Sterk aldring (LHL),2042,0.31545352087433354,420121.3145539583
5120,1480163,40-59 år,Sterk aldring (LHL),2042,0.3517648628440711,520669.3346818688
5121,668865,60-69 år,Sterk aldring (LHL),2042,0.4600095954156727,307684.3180377039
5122,634219,70-79 år,Sterk aldring (LHL),2042,0.5801394703743905,367935.4747613756
5123,543577,80 år eller eldre,Sterk aldring (LHL),2042,0.686782386503144,373319.1093082195
5124,451438,0-9 år,Sterk aldring (LHL),2043,0.3156671442232106,142504.14425383776
5125,487091,10-19 år,Sterk aldring (LHL),2043,0.25080832122654634,122166.47599455969
5126,1317924,20-39 år,Sterk aldring (LHL),2043,0.31545352087433354,415743.76604478515
5127,1477808,40-59 år,Sterk aldring (LHL),2043,0.3517648628440711,519840.92842987104
5128,664303,60-69 år,Sterk aldring (LHL),2043,0.4600095954156727,305585.7542634176
5129,643678,70-79 år,Sterk aldring (LHL),2043,0.5801394703743905,373423.0140116469
5130,557542,80 år eller eldre,Sterk aldring (LHL),2043,0.686782386503144,382910.02533573593
5131,449474,0-9 år,Sterk aldring (LHL),2044,0.3156671442232106,141884.17398258336
5132,484453,10-19 år,Sterk aldring (LHL),2044,0.25080832122654634,121504.84364316406
5133,1303310,20-39 år,Sterk aldring (LHL),2044,0.31545352087433354,411133.72829072765
5134,1476828,40-59 år,Sterk aldring (LHL),2044,0.3517648628440711,519496.19886428386
5135,661547,60-69 år,Sterk aldring (LHL),2044,0.4600095954156727,304317.96781845205
5136,649544,70-79 år,Sterk aldring (LHL),2044,0.5801394703743905,376826.1121448631
5137,572436,80 år eller eldre,Sterk aldring (LHL),2044,0.686782386503144,393138.96220031375
5138,447296,0-9 år,Sterk aldring (LHL),2045,0.3156671442232106,141196.65094246523
5139,481640,10-19 år,Sterk aldring (LHL),2045,0.25080832122654634,120799.31983555378
5140,1288267,20-39 år,Sterk aldring (LHL),2045,0.31545352087433354,406388.36097621504
5141,1475825,40-59 år,Sterk aldring (LHL),2045,0.3517648628440711,519143.3787068512
5142,659407,60-69 år,Sterk aldring (LHL),2045,0.4600095954156727,303333.5472842625
5143,652820,70-79 år,Sterk aldring (LHL),2045,0.5801394703743905,378726.6490498096
5144,588919,80 år eller eldre,Sterk aldring (LHL),2045,0.686782386503144,404459.19627704506
5145,444761,0-9 år,Sterk aldring (LHL),2046,0.3156671442232106,140396.4347318594
5146,478935,10-19 år,Sterk aldring (LHL),2046,0.25080832122654634,120120.88332663597
5147,1273165,20-39 år,Sterk aldring (LHL),2046,0.31545352087433354,401624.38190397085
5148,1473682,40-59 år,Sterk aldring (LHL),2046,0.3517648628440711,518389.5466057764
5149,660893,60-69 år,Sterk aldring (LHL),2046,0.4600095954156727,304017.12154305016
