Alternativer,Alder,Befolkning,År
Hovedalternativ (MMM),Under 20,1298781,2022.0
Hovedalternativ (MMM),Under 20,1299853,2023.0
Hovedalternativ (MMM),Under 20,1298368,2024.0
Hovedalternativ (MMM),Under 20,1292463,2025.0
Hovedalternativ (MMM),Under 20,1286329,2026.0
Hovedalternativ (MMM),Under 20,1280710,2027.0
Hovedalternativ (MMM),Under 20,1273850,2028.0
Hovedalternativ (MMM),Under 20,1267768,2029.0
Hovedalternativ (MMM),Under 20,1260272,2030.0
Hovedalternativ (MMM),Under 20,1252364,2031.0
Hovedalternativ (MMM),Under 20,1245929,2032.0
Hovedalternativ (MMM),Under 20,1241708,2033.0
Hovedalternativ (MMM),Under 20,1238505,2034.0
Hovedalternativ (MMM),Under 20,1237560,2035.0
Hovedalternativ (MMM),Under 20,1237481,2036.0
Hovedalternativ (MMM),Under 20,1238401,2037.0
Hovedalternativ (MMM),Under 20,1239378,2038.0
Hovedalternativ (MMM),Under 20,1242752,2039.0
Hovedalternativ (MMM),Under 20,1247592,2040.0
Hovedalternativ (MMM),Under 20,1252754,2041.0
Hovedalternativ (MMM),Under 20,1259088,2042.0
Hovedalternativ (MMM),Under 20,1261958,2043.0
Hovedalternativ (MMM),Under 20,1265983,2044.0
Hovedalternativ (MMM),Under 20,1269781,2045.0
Hovedalternativ (MMM),Under 20,1273093,2046.0
Hovedalternativ (MMM),Under 20,1275622,2047.0
Hovedalternativ (MMM),Under 20,1277164,2048.0
Hovedalternativ (MMM),Under 20,1277767,2049.0
Hovedalternativ (MMM),Under 20,1277477,2050.0
Hovedalternativ (MMM),Under 20,1276504,2051.0
Hovedalternativ (MMM),Under 20,1274819,2052.0
Hovedalternativ (MMM),Under 20,1272467,2053.0
Hovedalternativ (MMM),Under 20,1269481,2054.0
Hovedalternativ (MMM),Under 20,1265915,2055.0
Hovedalternativ (MMM),Under 20,1261856,2056.0
Hovedalternativ (MMM),Under 20,1257306,2057.0
Hovedalternativ (MMM),Under 20,1252264,2058.0
Hovedalternativ (MMM),Under 20,1247427,2059.0
Hovedalternativ (MMM),Under 20,1242840,2060.0
Hovedalternativ (MMM),Under 20,1238569,2061.0
Hovedalternativ (MMM),Under 20,1234676,2062.0
Hovedalternativ (MMM),Under 20,1231231,2063.0
Hovedalternativ (MMM),Under 20,1228319,2064.0
Hovedalternativ (MMM),Under 20,1225969,2065.0
Hovedalternativ (MMM),Under 20,1224236,2066.0
Hovedalternativ (MMM),Under 20,1223128,2067.0
Hovedalternativ (MMM),Under 20,1222640,2068.0
Hovedalternativ (MMM),Under 20,1222728,2069.0
Hovedalternativ (MMM),Under 20,1223323,2070.0
Hovedalternativ (MMM),Under 20,1224360,2071.0
Hovedalternativ (MMM),Under 20,1225730,2072.0
Hovedalternativ (MMM),Under 20,1227325,2073.0
Hovedalternativ (MMM),Under 20,1229019,2074.0
Hovedalternativ (MMM),Under 20,1230718,2075.0
Hovedalternativ (MMM),Under 20,1232317,2076.0
Hovedalternativ (MMM),Under 20,1233725,2077.0
Hovedalternativ (MMM),Under 20,1234858,2078.0
Hovedalternativ (MMM),Under 20,1235669,2079.0
Hovedalternativ (MMM),Under 20,1236111,2080.0
Hovedalternativ (MMM),Under 20,1236154,2081.0
Hovedalternativ (MMM),Under 20,1235791,2082.0
Hovedalternativ (MMM),Under 20,1235029,2083.0
Hovedalternativ (MMM),Under 20,1233885,2084.0
Hovedalternativ (MMM),Under 20,1232391,2085.0
Hovedalternativ (MMM),Under 20,1230594,2086.0
Hovedalternativ (MMM),Under 20,1228546,2087.0
Hovedalternativ (MMM),Under 20,1226317,2088.0
Hovedalternativ (MMM),Under 20,1223968,2089.0
Hovedalternativ (MMM),Under 20,1221574,2090.0
Hovedalternativ (MMM),Under 20,1219197,2091.0
Hovedalternativ (MMM),Under 20,1216921,2092.0
Hovedalternativ (MMM),Under 20,1214796,2093.0
Hovedalternativ (MMM),Under 20,1212880,2094.0
Hovedalternativ (MMM),Under 20,1211206,2095.0
Hovedalternativ (MMM),Under 20,1209820,2096.0
Hovedalternativ (MMM),Under 20,1208734,2097.0
Hovedalternativ (MMM),Under 20,1207963,2098.0
Hovedalternativ (MMM),Under 20,1207502,2099.0
Hovedalternativ (MMM),Under 20,1207334,2100.0
Lav nasjonal vekst (LLL),Under 20,1298781,2022.0
Lav nasjonal vekst (LLL),Under 20,1288940,2023.0
Lav nasjonal vekst (LLL),Under 20,1275859,2024.0
Lav nasjonal vekst (LLL),Under 20,1261486,2025.0
Lav nasjonal vekst (LLL),Under 20,1246419,2026.0
Lav nasjonal vekst (LLL),Under 20,1231161,2027.0
Lav nasjonal vekst (LLL),Under 20,1214007,2028.0
Lav nasjonal vekst (LLL),Under 20,1196881,2029.0
Lav nasjonal vekst (LLL),Under 20,1177720,2030.0
Lav nasjonal vekst (LLL),Under 20,1157529,2031.0
Lav nasjonal vekst (LLL),Under 20,1138182,2032.0
Lav nasjonal vekst (LLL),Under 20,1120419,2033.0
Lav nasjonal vekst (LLL),Under 20,1103059,2034.0
Lav nasjonal vekst (LLL),Under 20,1087398,2035.0
Lav nasjonal vekst (LLL),Under 20,1072020,2036.0
Lav nasjonal vekst (LLL),Under 20,1057039,2037.0
Lav nasjonal vekst (LLL),Under 20,1042204,2038.0
Lav nasjonal vekst (LLL),Under 20,1029858,2039.0
Lav nasjonal vekst (LLL),Under 20,1019082,2040.0
Lav nasjonal vekst (LLL),Under 20,1008734,2041.0
Lav nasjonal vekst (LLL),Under 20,999695,2042.0
Lav nasjonal vekst (LLL),Under 20,987369,2043.0
Lav nasjonal vekst (LLL),Under 20,982897,2044.0
Lav nasjonal vekst (LLL),Under 20,977761,2045.0
Lav nasjonal vekst (LLL),Under 20,972185,2046.0
Lav nasjonal vekst (LLL),Under 20,966301,2047.0
Lav nasjonal vekst (LLL),Under 20,960086,2048.0
Lav nasjonal vekst (LLL),Under 20,953541,2049.0
Lav nasjonal vekst (LLL),Under 20,946669,2050.0
Lav nasjonal vekst (LLL),Under 20,939504,2051.0
Lav nasjonal vekst (LLL),Under 20,931980,2052.0
Lav nasjonal vekst (LLL),Under 20,924113,2053.0
Lav nasjonal vekst (LLL),Under 20,915861,2054.0
Lav nasjonal vekst (LLL),Under 20,907244,2055.0
Lav nasjonal vekst (LLL),Under 20,898299,2056.0
Lav nasjonal vekst (LLL),Under 20,889004,2057.0
Lav nasjonal vekst (LLL),Under 20,879370,2058.0
Lav nasjonal vekst (LLL),Under 20,869473,2059.0
Lav nasjonal vekst (LLL),Under 20,859330,2060.0
Lav nasjonal vekst (LLL),Under 20,849040,2061.0
Lav nasjonal vekst (LLL),Under 20,838667,2062.0
Lav nasjonal vekst (LLL),Under 20,828290,2063.0
Lav nasjonal vekst (LLL),Under 20,818004,2064.0
Lav nasjonal vekst (LLL),Under 20,807882,2065.0
Lav nasjonal vekst (LLL),Under 20,798002,2066.0
Lav nasjonal vekst (LLL),Under 20,788426,2067.0
Lav nasjonal vekst (LLL),Under 20,779207,2068.0
Lav nasjonal vekst (LLL),Under 20,770391,2069.0
Lav nasjonal vekst (LLL),Under 20,761992,2070.0
Lav nasjonal vekst (LLL),Under 20,754055,2071.0
Lav nasjonal vekst (LLL),Under 20,746566,2072.0
Lav nasjonal vekst (LLL),Under 20,739519,2073.0
Lav nasjonal vekst (LLL),Under 20,732863,2074.0
Lav nasjonal vekst (LLL),Under 20,726570,2075.0
Lav nasjonal vekst (LLL),Under 20,720588,2076.0
Lav nasjonal vekst (LLL),Under 20,714849,2077.0
Lav nasjonal vekst (LLL),Under 20,709275,2078.0
Lav nasjonal vekst (LLL),Under 20,703804,2079.0
Lav nasjonal vekst (LLL),Under 20,698375,2080.0
Lav nasjonal vekst (LLL),Under 20,692932,2081.0
Lav nasjonal vekst (LLL),Under 20,687424,2082.0
Lav nasjonal vekst (LLL),Under 20,681834,2083.0
Lav nasjonal vekst (LLL),Under 20,676121,2084.0
Lav nasjonal vekst (LLL),Under 20,670277,2085.0
Lav nasjonal vekst (LLL),Under 20,664288,2086.0
Lav nasjonal vekst (LLL),Under 20,658142,2087.0
Lav nasjonal vekst (LLL),Under 20,651867,2088.0
Lav nasjonal vekst (LLL),Under 20,645461,2089.0
Lav nasjonal vekst (LLL),Under 20,638936,2090.0
Lav nasjonal vekst (LLL),Under 20,632335,2091.0
Lav nasjonal vekst (LLL),Under 20,625650,2092.0
Lav nasjonal vekst (LLL),Under 20,618947,2093.0
Lav nasjonal vekst (LLL),Under 20,612226,2094.0
Lav nasjonal vekst (LLL),Under 20,605527,2095.0
Lav nasjonal vekst (LLL),Under 20,598898,2096.0
Lav nasjonal vekst (LLL),Under 20,592352,2097.0
Lav nasjonal vekst (LLL),Under 20,585916,2098.0
Lav nasjonal vekst (LLL),Under 20,579625,2099.0
Lav nasjonal vekst (LLL),Under 20,573497,2100.0
Høy nasjonal vekst (HHH),Under 20,1298781,2022.0
Høy nasjonal vekst (HHH),Under 20,1310942,2023.0
Høy nasjonal vekst (HHH),Under 20,1319391,2024.0
Høy nasjonal vekst (HHH),Under 20,1325124,2025.0
Høy nasjonal vekst (HHH),Under 20,1328367,2026.0
Høy nasjonal vekst (HHH),Under 20,1332163,2027.0
Høy nasjonal vekst (HHH),Under 20,1334729,2028.0
Høy nasjonal vekst (HHH),Under 20,1338130,2029.0
Høy nasjonal vekst (HHH),Under 20,1340189,2030.0
Høy nasjonal vekst (HHH),Under 20,1341897,2031.0
Høy nasjonal vekst (HHH),Under 20,1345132,2032.0
Høy nasjonal vekst (HHH),Under 20,1350670,2033.0
Høy nasjonal vekst (HHH),Under 20,1357311,2034.0
Høy nasjonal vekst (HHH),Under 20,1366198,2035.0
Høy nasjonal vekst (HHH),Under 20,1375994,2036.0
Høy nasjonal vekst (HHH),Under 20,1386871,2037.0
Høy nasjonal vekst (HHH),Under 20,1399001,2038.0
Høy nasjonal vekst (HHH),Under 20,1413618,2039.0
Høy nasjonal vekst (HHH),Under 20,1429785,2040.0
Høy nasjonal vekst (HHH),Under 20,1446341,2041.0
Høy nasjonal vekst (HHH),Under 20,1464143,2042.0
Høy nasjonal vekst (HHH),Under 20,1478527,2043.0
Høy nasjonal vekst (HHH),Under 20,1491292,2044.0
Høy nasjonal vekst (HHH),Under 20,1502145,2045.0
Høy nasjonal vekst (HHH),Under 20,1511182,2046.0
Høy nasjonal vekst (HHH),Under 20,1518960,2047.0
Høy nasjonal vekst (HHH),Under 20,1525912,2048.0
Høy nasjonal vekst (HHH),Under 20,1532234,2049.0
Høy nasjonal vekst (HHH),Under 20,1538062,2050.0
Høy nasjonal vekst (HHH),Under 20,1543672,2051.0
Høy nasjonal vekst (HHH),Under 20,1549098,2052.0
Høy nasjonal vekst (HHH),Under 20,1554446,2053.0
Høy nasjonal vekst (HHH),Under 20,1559745,2054.0
Høy nasjonal vekst (HHH),Under 20,1565095,2055.0
Høy nasjonal vekst (HHH),Under 20,1570650,2056.0
Høy nasjonal vekst (HHH),Under 20,1576336,2057.0
Høy nasjonal vekst (HHH),Under 20,1582115,2058.0
Høy nasjonal vekst (HHH),Under 20,1587582,2059.0
Høy nasjonal vekst (HHH),Under 20,1593765,2060.0
Høy nasjonal vekst (HHH),Under 20,1600664,2061.0
Høy nasjonal vekst (HHH),Under 20,1608287,2062.0
Høy nasjonal vekst (HHH),Under 20,1616663,2063.0
Høy nasjonal vekst (HHH),Under 20,1625843,2064.0
Høy nasjonal vekst (HHH),Under 20,1635831,2065.0
Høy nasjonal vekst (HHH),Under 20,1646652,2066.0
Høy nasjonal vekst (HHH),Under 20,1658274,2067.0
Høy nasjonal vekst (HHH),Under 20,1670641,2068.0
Høy nasjonal vekst (HHH),Under 20,1683660,2069.0
Høy nasjonal vekst (HHH),Under 20,1697189,2070.0
Høy nasjonal vekst (HHH),Under 20,1711074,2071.0
Høy nasjonal vekst (HHH),Under 20,1725120,2072.0
Høy nasjonal vekst (HHH),Under 20,1739132,2073.0
Høy nasjonal vekst (HHH),Under 20,1752938,2074.0
Høy nasjonal vekst (HHH),Under 20,1766371,2075.0
Høy nasjonal vekst (HHH),Under 20,1779313,2076.0
Høy nasjonal vekst (HHH),Under 20,1791692,2077.0
Høy nasjonal vekst (HHH),Under 20,1803470,2078.0
Høy nasjonal vekst (HHH),Under 20,1814674,2079.0
Høy nasjonal vekst (HHH),Under 20,1825314,2080.0
Høy nasjonal vekst (HHH),Under 20,1835466,2081.0
Høy nasjonal vekst (HHH),Under 20,1845201,2082.0
Høy nasjonal vekst (HHH),Under 20,1854599,2083.0
Høy nasjonal vekst (HHH),Under 20,1863757,2084.0
Høy nasjonal vekst (HHH),Under 20,1872745,2085.0
Høy nasjonal vekst (HHH),Under 20,1881667,2086.0
Høy nasjonal vekst (HHH),Under 20,1890594,2087.0
Høy nasjonal vekst (HHH),Under 20,1899609,2088.0
Høy nasjonal vekst (HHH),Under 20,1908791,2089.0
Høy nasjonal vekst (HHH),Under 20,1918206,2090.0
Høy nasjonal vekst (HHH),Under 20,1927925,2091.0
Høy nasjonal vekst (HHH),Under 20,1938006,2092.0
Høy nasjonal vekst (HHH),Under 20,1948504,2093.0
Høy nasjonal vekst (HHH),Under 20,1959455,2094.0
Høy nasjonal vekst (HHH),Under 20,1970895,2095.0
Høy nasjonal vekst (HHH),Under 20,1982831,2096.0
Høy nasjonal vekst (HHH),Under 20,1995256,2097.0
Høy nasjonal vekst (HHH),Under 20,2008155,2098.0
Høy nasjonal vekst (HHH),Under 20,2021481,2099.0
Høy nasjonal vekst (HHH),Under 20,2035190,2100.0
Lav fruktbarhet (LMM),Under 20,1298781,2022.0
Lav fruktbarhet (LMM),Under 20,1292608,2023.0
Lav fruktbarhet (LMM),Under 20,1284574,2024.0
Lav fruktbarhet (LMM),Under 20,1272487,2025.0
Lav fruktbarhet (LMM),Under 20,1259857,2026.0
Lav fruktbarhet (LMM),Under 20,1247077,2027.0
Lav fruktbarhet (LMM),Under 20,1232400,2028.0
Lav fruktbarhet (LMM),Under 20,1217836,2029.0
Lav fruktbarhet (LMM),Under 20,1201277,2030.0
Lav fruktbarhet (LMM),Under 20,1183677,2031.0
Lav fruktbarhet (LMM),Under 20,1166935,2032.0
Lav fruktbarhet (LMM),Under 20,1151766,2033.0
Lav fruktbarhet (LMM),Under 20,1136983,2034.0
Lav fruktbarhet (LMM),Under 20,1123844,2035.0
Lav fruktbarhet (LMM),Under 20,1110938,2036.0
Lav fruktbarhet (LMM),Under 20,1098394,2037.0
Lav fruktbarhet (LMM),Under 20,1085959,2038.0
Lav fruktbarhet (LMM),Under 20,1075989,2039.0
Lav fruktbarhet (LMM),Under 20,1067540,2040.0
Lav fruktbarhet (LMM),Under 20,1059485,2041.0
Lav fruktbarhet (LMM),Under 20,1052692,2042.0
Lav fruktbarhet (LMM),Under 20,1042526,2043.0
Lav fruktbarhet (LMM),Under 20,1040256,2044.0
Lav fruktbarhet (LMM),Under 20,1037244,2045.0
Lav fruktbarhet (LMM),Under 20,1033513,2046.0
Lav fruktbarhet (LMM),Under 20,1029368,2047.0
Lav fruktbarhet (LMM),Under 20,1024895,2048.0
Lav fruktbarhet (LMM),Under 20,1020083,2049.0
Lav fruktbarhet (LMM),Under 20,1014928,2050.0
Lav fruktbarhet (LMM),Under 20,1009501,2051.0
Lav fruktbarhet (LMM),Under 20,1003742,2052.0
Lav fruktbarhet (LMM),Under 20,997656,2053.0
Lav fruktbarhet (LMM),Under 20,991203,2054.0
Lav fruktbarhet (LMM),Under 20,984404,2055.0
Lav fruktbarhet (LMM),Under 20,977327,2056.0
Lav fruktbarhet (LMM),Under 20,969974,2057.0
Lav fruktbarhet (LMM),Under 20,962326,2058.0
Lav fruktbarhet (LMM),Under 20,954444,2059.0
Lav fruktbarhet (LMM),Under 20,946367,2060.0
Lav fruktbarhet (LMM),Under 20,938159,2061.0
Lav fruktbarhet (LMM),Under 20,929891,2062.0
Lav fruktbarhet (LMM),Under 20,921635,2063.0
Lav fruktbarhet (LMM),Under 20,913490,2064.0
Lav fruktbarhet (LMM),Under 20,905513,2065.0
Lav fruktbarhet (LMM),Under 20,897776,2066.0
Lav fruktbarhet (LMM),Under 20,890357,2067.0
Lav fruktbarhet (LMM),Under 20,883297,2068.0
Lav fruktbarhet (LMM),Under 20,876644,2069.0
Lav fruktbarhet (LMM),Under 20,870410,2070.0
Lav fruktbarhet (LMM),Under 20,864644,2071.0
Lav fruktbarhet (LMM),Under 20,859322,2072.0
Lav fruktbarhet (LMM),Under 20,854434,2073.0
Lav fruktbarhet (LMM),Under 20,849934,2074.0
Lav fruktbarhet (LMM),Under 20,845799,2075.0
Lav fruktbarhet (LMM),Under 20,841962,2076.0
Lav fruktbarhet (LMM),Under 20,838363,2077.0
Lav fruktbarhet (LMM),Under 20,834924,2078.0
Lav fruktbarhet (LMM),Under 20,831606,2079.0
Lav fruktbarhet (LMM),Under 20,828328,2080.0
Lav fruktbarhet (LMM),Under 20,825054,2081.0
Lav fruktbarhet (LMM),Under 20,821734,2082.0
Lav fruktbarhet (LMM),Under 20,818339,2083.0
Lav fruktbarhet (LMM),Under 20,814858,2084.0
Lav fruktbarhet (LMM),Under 20,811265,2085.0
Lav fruktbarhet (LMM),Under 20,807555,2086.0
Lav fruktbarhet (LMM),Under 20,803731,2087.0
Lav fruktbarhet (LMM),Under 20,799798,2088.0
Lav fruktbarhet (LMM),Under 20,795769,2089.0
Lav fruktbarhet (LMM),Under 20,791654,2090.0
Lav fruktbarhet (LMM),Under 20,787480,2091.0
Lav fruktbarhet (LMM),Under 20,783266,2092.0
Lav fruktbarhet (LMM),Under 20,779045,2093.0
Lav fruktbarhet (LMM),Under 20,774832,2094.0
Lav fruktbarhet (LMM),Under 20,770663,2095.0
Lav fruktbarhet (LMM),Under 20,766559,2096.0
Lav fruktbarhet (LMM),Under 20,762556,2097.0
Lav fruktbarhet (LMM),Under 20,758664,2098.0
Lav fruktbarhet (LMM),Under 20,754912,2099.0
Lav fruktbarhet (LMM),Under 20,751319,2100.0
Høy fruktbarhet (HMM),Under 20,1298781,2022.0
Høy fruktbarhet (HMM),Under 20,1303110,2023.0
Høy fruktbarhet (HMM),Under 20,1306367,2024.0
Høy fruktbarhet (HMM),Under 20,1306315,2025.0
Høy fruktbarhet (HMM),Under 20,1306355,2026.0
Høy fruktbarhet (HMM),Under 20,1306837,2027.0
Høy fruktbarhet (HMM),Under 20,1306010,2028.0
Høy fruktbarhet (HMM),Under 20,1305855,2029.0
Høy fruktbarhet (HMM),Under 20,1304252,2030.0
Høy fruktbarhet (HMM),Under 20,1302167,2031.0
Høy fruktbarhet (HMM),Under 20,1301516,2032.0
Høy fruktbarhet (HMM),Under 20,1303031,2033.0
Høy fruktbarhet (HMM),Under 20,1305533,2034.0
Høy fruktbarhet (HMM),Under 20,1310254,2035.0
Høy fruktbarhet (HMM),Under 20,1315810,2036.0
Høy fruktbarhet (HMM),Under 20,1322360,2037.0
Høy fruktbarhet (HMM),Under 20,1330003,2038.0
Høy fruktbarhet (HMM),Under 20,1340019,2039.0
Høy fruktbarhet (HMM),Under 20,1351479,2040.0
Høy fruktbarhet (HMM),Under 20,1363219,2041.0
Høy fruktbarhet (HMM),Under 20,1376109,2042.0
Høy fruktbarhet (HMM),Under 20,1385483,2043.0
Høy fruktbarhet (HMM),Under 20,1392984,2044.0
Høy fruktbarhet (HMM),Under 20,1398856,2045.0
Høy fruktbarhet (HMM),Under 20,1403190,2046.0
Høy fruktbarhet (HMM),Under 20,1406434,2047.0
Høy fruktbarhet (HMM),Under 20,1408790,2048.0
Høy fruktbarhet (HMM),Under 20,1410346,2049.0
Høy fruktbarhet (HMM),Under 20,1411264,2050.0
Høy fruktbarhet (HMM),Under 20,1411739,2051.0
Høy fruktbarhet (HMM),Under 20,1411843,2052.0
Høy fruktbarhet (HMM),Under 20,1411664,2053.0
Høy fruktbarhet (HMM),Under 20,1411251,2054.0
Høy fruktbarhet (HMM),Under 20,1410698,2055.0
Høy fruktbarhet (HMM),Under 20,1410072,2056.0
Høy fruktbarhet (HMM),Under 20,1409345,2057.0
Høy fruktbarhet (HMM),Under 20,1408472,2058.0
Høy fruktbarhet (HMM),Under 20,1407121,2059.0
Høy fruktbarhet (HMM),Under 20,1406293,2060.0
Høy fruktbarhet (HMM),Under 20,1405982,2061.0
Høy fruktbarhet (HMM),Under 20,1406244,2062.0
Høy fruktbarhet (HMM),Under 20,1407123,2063.0
Høy fruktbarhet (HMM),Under 20,1408665,2064.0
Høy fruktbarhet (HMM),Under 20,1410908,2065.0
Høy fruktbarhet (HMM),Under 20,1413869,2066.0
Høy fruktbarhet (HMM),Under 20,1417539,2067.0
Høy fruktbarhet (HMM),Under 20,1421871,2068.0
Høy fruktbarhet (HMM),Under 20,1426790,2069.0
Høy fruktbarhet (HMM),Under 20,1432166,2070.0
Høy fruktbarhet (HMM),Under 20,1437859,2071.0
Høy fruktbarhet (HMM),Under 20,1443686,2072.0
Høy fruktbarhet (HMM),Under 20,1449490,2073.0
Høy fruktbarhet (HMM),Under 20,1455086,2074.0
Høy fruktbarhet (HMM),Under 20,1460328,2075.0
Høy fruktbarhet (HMM),Under 20,1465101,2076.0
Høy fruktbarhet (HMM),Under 20,1469340,2077.0
Høy fruktbarhet (HMM),Under 20,1472995,2078.0
Høy fruktbarhet (HMM),Under 20,1476070,2079.0
Høy fruktbarhet (HMM),Under 20,1478572,2080.0
Høy fruktbarhet (HMM),Under 20,1480556,2081.0
Høy fruktbarhet (HMM),Under 20,1482084,2082.0
Høy fruktbarhet (HMM),Under 20,1483206,2083.0
Høy fruktbarhet (HMM),Under 20,1484000,2084.0
Høy fruktbarhet (HMM),Under 20,1484535,2085.0
Høy fruktbarhet (HMM),Under 20,1484887,2086.0
Høy fruktbarhet (HMM),Under 20,1485130,2087.0
Høy fruktbarhet (HMM),Under 20,1485337,2088.0
Høy fruktbarhet (HMM),Under 20,1485574,2089.0
Høy fruktbarhet (HMM),Under 20,1485917,2090.0
Høy fruktbarhet (HMM),Under 20,1486432,2091.0
Høy fruktbarhet (HMM),Under 20,1487181,2092.0
Høy fruktbarhet (HMM),Under 20,1488219,2093.0
Høy fruktbarhet (HMM),Under 20,1489595,2094.0
Høy fruktbarhet (HMM),Under 20,1491341,2095.0
Høy fruktbarhet (HMM),Under 20,1493468,2096.0
Høy fruktbarhet (HMM),Under 20,1495984,2097.0
Høy fruktbarhet (HMM),Under 20,1498879,2098.0
Høy fruktbarhet (HMM),Under 20,1502116,2099.0
Høy fruktbarhet (HMM),Under 20,1505654,2100.0
Lav levealder (MLM),Under 20,1298781,2022.0
Lav levealder (MLM),Under 20,1299827,2023.0
Lav levealder (MLM),Under 20,1298310,2024.0
Lav levealder (MLM),Under 20,1292370,2025.0
Lav levealder (MLM),Under 20,1286195,2026.0
Lav levealder (MLM),Under 20,1280532,2027.0
Lav levealder (MLM),Under 20,1273616,2028.0
Lav levealder (MLM),Under 20,1267484,2029.0
Lav levealder (MLM),Under 20,1259940,2030.0
Lav levealder (MLM),Under 20,1251969,2031.0
Lav levealder (MLM),Under 20,1245478,2032.0
Lav levealder (MLM),Under 20,1241194,2033.0
Lav levealder (MLM),Under 20,1237921,2034.0
Lav levealder (MLM),Under 20,1236912,2035.0
Lav levealder (MLM),Under 20,1236761,2036.0
Lav levealder (MLM),Under 20,1237604,2037.0
Lav levealder (MLM),Under 20,1238506,2038.0
Lav levealder (MLM),Under 20,1241795,2039.0
Lav levealder (MLM),Under 20,1246549,2040.0
Lav levealder (MLM),Under 20,1251618,2041.0
Lav levealder (MLM),Under 20,1257865,2042.0
Lav levealder (MLM),Under 20,1260642,2043.0
Lav levealder (MLM),Under 20,1264579,2044.0
Lav levealder (MLM),Under 20,1268288,2045.0
Lav levealder (MLM),Under 20,1271507,2046.0
Lav levealder (MLM),Under 20,1273952,2047.0
Lav levealder (MLM),Under 20,1275413,2048.0
Lav levealder (MLM),Under 20,1275932,2049.0
Lav levealder (MLM),Under 20,1275555,2050.0
Lav levealder (MLM),Under 20,1274501,2051.0
Lav levealder (MLM),Under 20,1272734,2052.0
Lav levealder (MLM),Under 20,1270308,2053.0
Lav levealder (MLM),Under 20,1267243,2054.0
Lav levealder (MLM),Under 20,1263597,2055.0
Lav levealder (MLM),Under 20,1259466,2056.0
Lav levealder (MLM),Under 20,1254847,2057.0
Lav levealder (MLM),Under 20,1249733,2058.0
Lav levealder (MLM),Under 20,1244825,2059.0
Lav levealder (MLM),Under 20,1240171,2060.0
Lav levealder (MLM),Under 20,1235830,2061.0
Lav levealder (MLM),Under 20,1231870,2062.0
Lav levealder (MLM),Under 20,1228356,2063.0
Lav levealder (MLM),Under 20,1225364,2064.0
Lav levealder (MLM),Under 20,1222950,2065.0
Lav levealder (MLM),Under 20,1221144,2066.0
Lav levealder (MLM),Under 20,1219961,2067.0
Lav levealder (MLM),Under 20,1219386,2068.0
Lav levealder (MLM),Under 20,1219393,2069.0
Lav levealder (MLM),Under 20,1219895,2070.0
Lav levealder (MLM),Under 20,1220839,2071.0
Lav levealder (MLM),Under 20,1222115,2072.0
Lav levealder (MLM),Under 20,1223617,2073.0
Lav levealder (MLM),Under 20,1225219,2074.0
Lav levealder (MLM),Under 20,1226824,2075.0
Lav levealder (MLM),Under 20,1228324,2076.0
Lav levealder (MLM),Under 20,1229645,2077.0
Lav levealder (MLM),Under 20,1230687,2078.0
Lav levealder (MLM),Under 20,1231415,2079.0
Lav levealder (MLM),Under 20,1231766,2080.0
Lav levealder (MLM),Under 20,1231707,2081.0
Lav levealder (MLM),Under 20,1231240,2082.0
Lav levealder (MLM),Under 20,1230387,2083.0
Lav levealder (MLM),Under 20,1229145,2084.0
Lav levealder (MLM),Under 20,1227563,2085.0
Lav levealder (MLM),Under 20,1225677,2086.0
Lav levealder (MLM),Under 20,1223535,2087.0
Lav levealder (MLM),Under 20,1221226,2088.0
Lav levealder (MLM),Under 20,1218795,2089.0
Lav levealder (MLM),Under 20,1216310,2090.0
Lav levealder (MLM),Under 20,1213857,2091.0
Lav levealder (MLM),Under 20,1211485,2092.0
Lav levealder (MLM),Under 20,1209277,2093.0
Lav levealder (MLM),Under 20,1207254,2094.0
Lav levealder (MLM),Under 20,1205477,2095.0
Lav levealder (MLM),Under 20,1203995,2096.0
Lav levealder (MLM),Under 20,1202810,2097.0
Lav levealder (MLM),Under 20,1201908,2098.0
Lav levealder (MLM),Under 20,1201324,2099.0
Lav levealder (MLM),Under 20,1201042,2100.0
Høy levealder (MHM),Under 20,1298781,2022.0
Høy levealder (MHM),Under 20,1299872,2023.0
Høy levealder (MHM),Under 20,1298417,2024.0
Høy levealder (MHM),Under 20,1292544,2025.0
Høy levealder (MHM),Under 20,1286439,2026.0
Høy levealder (MHM),Under 20,1280854,2027.0
Høy levealder (MHM),Under 20,1274035,2028.0
Høy levealder (MHM),Under 20,1267993,2029.0
Høy levealder (MHM),Under 20,1260537,2030.0
Høy levealder (MHM),Under 20,1252668,2031.0
Høy levealder (MHM),Under 20,1246278,2032.0
Høy levealder (MHM),Under 20,1242091,2033.0
Høy levealder (MHM),Under 20,1238932,2034.0
Høy levealder (MHM),Under 20,1238034,2035.0
Høy levealder (MHM),Under 20,1238000,2036.0
Høy levealder (MHM),Under 20,1238966,2037.0
Høy levealder (MHM),Under 20,1239991,2038.0
Høy levealder (MHM),Under 20,1243417,2039.0
Høy levealder (MHM),Under 20,1248306,2040.0
Høy levealder (MHM),Under 20,1253515,2041.0
Høy levealder (MHM),Under 20,1259909,2042.0
Høy levealder (MHM),Under 20,1262826,2043.0
Høy levealder (MHM),Under 20,1266897,2044.0
Høy levealder (MHM),Under 20,1270739,2045.0
Høy levealder (MHM),Under 20,1274087,2046.0
Høy levealder (MHM),Under 20,1276659,2047.0
